transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr,category_type,is_shared,num_people,payer,split_amount,participants
T1492,U047,2021-05-15,income,bonus,112085.0,kartu,medan,transaksi,2021-05,5.0,Saturday,True,112085,INR,2021,216324.05,income,0,1,U047,216324.05,['U047']
T10712,U124,2021-05-15,expense,makanan,8136.0,qris,palembang,makan di restoran,2021-05,5.0,Saturday,True,8136,INR,2021,15702.48,essential,0,1,U124,15702.48,['U124']
T9725,U050,2021-05-15,expense,makanan,7969.0,tunai,palembang,makan di restoran,2021-05,5.0,Saturday,True,7969,INR,2021,15380.17,essential,1,4,U050,3845.0425,"['U149', 'U059', 'U015', 'U102']"
T0005,U081,2021-05-16,income,investasi,70142.0,qris,semarang,dividen investasi,2021-05,5.0,Sunday,True,$70142,USD,2021,10030306.0,income,0,1,U081,10030306.0,['U081']
T12724,U048,2021-05-16,expense,tagihan,8995.0,kartu,unknown,bayar BPJS,2021-05,5.0,Sunday,True,8995,INR,2021,17360.35,essential,0,1,U048,17360.35,['U048']
T6805,U126,2021-05-16,expense,tempat_tinggal,2108.0,bank_transfer,palembang,bayar apartemen,2021-05,5.0,Sunday,True,$2108,USD,2021,301444.0,essential,0,1,U126,301444.0,['U126']
T5523,U024,2021-05-16,expense,tempat_tinggal,7809.0,tunai,balikpapan,bayar sewa rumah,2021-05,5.0,Sunday,True,7809,INR,2021,15071.37,essential,0,1,U024,15071.37,['U024']
T2894,U041,2021-05-16,expense,makanan,121.0,kartu,balikpapan,ngopi di kafe,2021-05,5.0,Sunday,True,121,INR,2021,233.53,essential,1,3,U041,77.84333333333333,"['U094', 'U080', 'U008']"
T5674,U056,2021-05-16,expense,tagihan,5612.0,tunai,medan,bayar air,2021-05,5.0,Sunday,True,5612,INR,2021,10831.16,essential,0,1,U056,10831.16,['U056']
T5868,U017,2021-05-16,expense,tempat_tinggal,9655.0,kartu,unknown,iuran kebersihan,2021-05,5.0,Sunday,True,9655,INR,2021,18634.15,essential,0,1,U017,18634.15,['U017']
T2485,U013,2021-05-17,expense,makanan,9422.0,qris,jakarta,ngopi di kafe,2021-05,5.0,Monday,False,9422,INR,2021,18184.46,essential,0,1,U013,18184.46,['U013']
T9946,U057,2021-05-18,expense,tempat_tinggal,7959.0,kartu,makassar,iuran kebersihan,2021-05,5.0,Tuesday,False,7959,INR,2021,15360.87,essential,0,1,U057,15360.87,['U057']
T0086,U113,2021-05-18,expense,tagihan,2613.0,tunai,yogyakarta,bayar WiFi,2021-05,5.0,Tuesday,False,2613,INR,2021,5043.09,essential,0,1,U113,5043.09,['U113']
T12719,U019,2021-05-18,expense,makanan,5042.0,tunai,denpasar,pesan grabfood,2021-05,5.0,Tuesday,False,$5042,USD,2021,721006.0,essential,0,1,U019,721006.0,['U019']
T13152,U051,2021-05-18,expense,lainnya,3605.0,tunai,yogyakarta,transaksi harian,2021-05,5.0,Tuesday,False,3605,INR,2021,6957.65,other,0,1,U051,6957.65,['U051']
T0216,U073,2021-05-19,expense,transportasi,5560.0,tunai,yogyakarta,isi bensin,2021-05,5.0,Wednesday,False,5560,INR,2021,10730.8,other,0,1,U073,10730.8,['U073']
T8961,U043,2021-05-19,expense,transportasi,1115.0,kartu,bandung,isi bensin,2021-05,5.0,Wednesday,False,1115,INR,2021,2151.95,other,1,4,U043,537.9875,"['U116', 'U059', 'U075', 'U065']"
T13126,U133,2021-05-20,expense,transportasi,500.0,qris,makassar,naik MRT,2021-05,5.0,Thursday,False,-500,INR,2021,965.0,other,0,1,U133,965.0,['U133']
T11763,U134,2021-05-20,expense,makanan,4512.0,bank_transfer,yogyakarta,pesan shopeefood,2021-05,5.0,Thursday,False,4512,INR,2021,8708.16,essential,1,4,U134,2177.04,"['U068', 'U065', 'U118', 'U077']"
T0444,U119,2021-05-20,expense,tempat_tinggal,4673.0,ewallet,makassar,bayar sewa rumah,2021-05,5.0,Thursday,False,Rs.4673,INR,2021,9018.89,essential,0,1,U119,9018.89,['U119']
T8380,U022,2021-05-21,income,bonus,23141.0,bank_transfer,denpasar,transaksi,2021-05,5.0,Friday,False,23141,INR,2021,44662.13,income,0,1,U022,44662.13,['U022']
T5879,U130,2021-05-21,expense,makanan,4649.0,qris,bandung,makan malam,2021-05,5.0,Friday,False,4649,INR,2021,8972.57,essential,1,2,U130,4486.285,"['U074', 'U066']"
T13331,U058,2021-05-21,income,freelance,58650.0,tunai,jakarta,jasa konsultasi,2021-05,5.0,Friday,False,58650,INR,2021,113194.5,income,0,1,U058,113194.5,['U058']
T10564,U043,2021-05-21,income,lainnya,51678.0,ewallet,bandung,belanja kebutuhan,2021-05,5.0,Friday,False,$51678,USD,2021,7389954.0,income,0,1,U043,7389954.0,['U043']
T10236,U129,2021-05-21,income,freelance,12151.0,qris,yogyakarta,project website,2021-05,5.0,Friday,False,12151,INR,2021,23451.43,income,0,1,U129,23451.43,['U129']
T11330,U147,2021-05-21,expense,tempat_tinggal,36216.0,tunai,bandung,bayar kos,2021-05,5.0,Friday,False,36216,INR,2021,69896.88,essential,0,1,U147,69896.88,['U147']
T3222,U113,2021-05-22,expense,transportasi,4747.0,kartu,medan,naik KRL,2021-05,5.0,Saturday,True,₹4747,INR,2021,9161.71,other,0,1,U113,9161.71,['U113']
T8674,U099,2021-05-22,expense,hiburan,9602.0,qris,surabaya,beli tiket konser,2021-05,5.0,Saturday,True,₹9602,INR,2021,18531.86,non-essential,0,1,U099,18531.86,['U099']
T8316,U116,2021-05-22,income,investasi,30473.0,bank_transfer,surabaya,profit reksa dana,2021-05,5.0,Saturday,True,30473,INR,2021,58812.89,income,0,1,U116,58812.89,['U116']
T6376,U069,2021-05-22,expense,tagihan,8255.0,bank_transfer,balikpapan,bayar WiFi,2021-05,5.0,Saturday,True,₹8255,INR,2021,15932.15,essential,0,1,U069,15932.15,['U069']
T1605,U143,2021-05-22,expense,transportasi,7640.0,qris,makassar,isi bensin,2021-05,5.0,Saturday,True,7640,INR,2021,14745.2,other,0,1,U143,14745.2,['U143']
T11260,U130,2021-05-23,expense,makanan,8312.0,tunai,balikpapan,beli cemilan,2021-05,5.0,Sunday,True,8312,INR,2021,16042.16,essential,0,1,U130,16042.16,['U130']
T4010,U026,2021-05-23,income,gaji,10361.0,tunai,yogyakarta,bonus perusahaan,2021-05,5.0,Sunday,True,10361,INR,2021,19996.73,income,0,1,U026,19996.73,['U026']
T4153,U116,2021-05-23,expense,transportasi,2621.0,bank_transfer,balikpapan,naik gojek,2021-05,5.0,Sunday,True,2621,INR,2021,5058.53,other,0,1,U116,5058.53,['U116']
T12374,U085,2021-05-23,expense,makanan,699.0,bank_transfer,semarang,makan siang,2021-05,5.0,Sunday,True,699,INR,2021,1349.07,essential,1,4,U085,337.2675,"['U031', 'U130', 'U103', 'U132']"
T7847,U150,2021-05-24,expense,tempat_tinggal,47628.0,kartu,balikpapan,bayar kos,2021-05,5.0,Monday,False,47628,INR,2021,91922.04,essential,0,1,U150,91922.04,['U150']
T7488,U134,2021-05-24,expense,makanan,1350.0,bank_transfer,balikpapan,makan di restoran,2021-05,5.0,Monday,False,1350,INR,2021,2605.5,essential,1,3,U134,868.5,"['U082', 'U138', 'U028']"
T13891,U012,2021-05-24,income,freelance,79605.0,ewallet,denpasar,jasa konsultasi,2021-05,5.0,Monday,False,$79605,USD,2021,11383515.0,income,0,1,U012,11383515.0,['U012']
T4740,U029,2021-05-24,income,investasi,10926.0,qris,palembang,keuntungan crypto,2021-05,5.0,Monday,False,10926,INR,2021,21087.18,income,0,1,U029,21087.18,['U029']
T7976,U028,2021-05-25,income,freelance,25157.0,tunai,yogyakarta,bayaran freelance,2021-05,5.0,Tuesday,False,25157,INR,2021,48553.01,income,0,1,U028,48553.01,['U028']
T11296,U080,2021-05-26,expense,tagihan,5944.0,kartu,unknown,bayar listrik,2021-05,5.0,Wednesday,False,5944,INR,2021,11471.92,essential,0,1,U080,11471.92,['U080']
T5843,U124,2021-05-26,expense,hiburan,4241.0,tunai,yogyakarta,main game,2021-05,5.0,Wednesday,False,₹4241,INR,2021,8185.13,non-essential,1,2,U124,4092.565,"['U043', 'U105']"
T5730,U043,2021-05-26,expense,makanan,3422.0,kartu,denpasar,pesan shopeefood,2021-05,5.0,Wednesday,False,3422,INR,2021,6604.46,essential,1,2,U043,3302.23,"['U134', 'U097']"
T8950,U110,2021-05-26,expense,kesehatan,3677.0,bank_transfer,palembang,bayar rumah sakit,2021-05,5.0,Wednesday,False,3677,INR,2021,7096.61,essential,0,1,U110,7096.61,['U110']
T6248,U011,2021-05-26,expense,tempat_tinggal,7037.0,ewallet,semarang,bayar kos,2021-05,5.0,Wednesday,False,7037,INR,2021,13581.41,essential,0,1,U011,13581.41,['U011']
T11557,U124,2021-05-27,expense,transportasi,2799.0,kartu,balikpapan,bayar tol,2021-05,5.0,Thursday,False,₹2799,INR,2021,5402.07,other,0,1,U124,5402.07,['U124']
T11320,U089,2021-05-28,expense,tempat_tinggal,7697.0,qris,medan,iuran kebersihan,2021-05,5.0,Friday,False,7697,INR,2021,14855.21,essential,0,1,U089,14855.21,['U089']
T8862,U140,2021-05-28,expense,kesehatan,6652.0,tunai,unknown,bayar rumah sakit,2021-05,5.0,Friday,False,6652,INR,2021,12838.36,essential,0,1,U140,12838.36,['U140']
T7178,U130,2021-05-28,expense,tempat_tinggal,9056.0,kartu,makassar,bayar apartemen,2021-05,5.0,Friday,False,9056,INR,2021,17478.08,essential,0,1,U130,17478.08,['U130']
T5575,U034,2021-05-28,expense,hiburan,8440.0,kartu,surabaya,langganan Netflix,2021-05,5.0,Friday,False,8440,INR,2021,16289.2,non-essential,1,5,U034,3257.84,"['U017', 'U101', 'U060', 'U030', 'U011']"
T2099,U113,2021-05-28,expense,makanan,1785.0,kartu,bandung,makan malam,2021-05,5.0,Friday,False,1785,INR,2021,3445.05,essential,0,1,U113,3445.05,['U113']
T0939,U125,2021-05-29,expense,makanan,685.0,ewallet,bandung,sarapan,2021-05,5.0,Saturday,True,685,INR,2021,1322.05,essential,0,1,U125,1322.05,['U125']
T10596,U146,2021-05-29,income,gaji,19190.0,ewallet,jakarta,transfer payroll,2021-05,5.0,Saturday,True,19190,INR,2021,37036.7,income,0,1,U146,37036.7,['U146']
T0541,U048,2021-05-29,expense,tabungan,5319.0,qris,semarang,simpan dana darurat,2021-05,5.0,Saturday,True,5319,INR,2021,10265.67,other,0,1,U048,10265.67,['U048']
T11174,U136,2021-05-30,expense,tagihan,8101.0,tunai,medan,bayar pulsa,2021-05,5.0,Sunday,True,8101,INR,2021,15634.93,essential,0,1,U136,15634.93,['U136']
T0665,U039,2021-05-30,expense,tempat_tinggal,6677.0,tunai,semarang,bayar sewa rumah,2021-05,5.0,Sunday,True,₹6677,INR,2021,12886.61,essential,0,1,U039,12886.61,['U039']
T13729,U014,2021-05-31,expense,makanan,1226.0,tunai,jakarta,makan siang,2021-05,5.0,Monday,False,1226,INR,2021,2366.18,essential,0,1,U014,2366.18,['U014']
T4081,U144,2021-06-01,expense,tempat_tinggal,4927.0,kartu,yogyakarta,bayar kontrakan,2021-06,6.0,Tuesday,False,4927,INR,2021,9509.11,essential,0,1,U144,9509.11,['U144']
T6649,U026,2021-06-01,expense,makanan,324.0,bank_transfer,medan,sarapan,2021-06,6.0,Tuesday,False,₹324,INR,2021,625.32,essential,0,1,U026,625.32,['U026']
T3075,U057,2021-06-02,income,gaji,78937.0,tunai,palembang,transfer payroll,2021-06,6.0,Wednesday,False,78937,INR,2021,152348.41,income,0,1,U057,152348.41,['U057']
T10646,U114,2021-06-02,expense,transportasi,2424.0,qris,semarang,naik grab,2021-06,6.0,Wednesday,False,2424,INR,2021,4678.32,other,0,1,U114,4678.32,['U114']
T7028,U024,2021-06-02,expense,tempat_tinggal,8810.0,kartu,palembang,bayar kontrakan,2021-06,6.0,Wednesday,False,₹8810,INR,2021,17003.3,essential,0,1,U024,17003.3,['U024']
T8544,U142,2021-06-03,expense,transportasi,3417.0,ewallet,makassar,bayar tol,2021-06,6.0,Thursday,False,3417,INR,2021,6594.81,other,0,1,U142,6594.81,['U142']
T4054,U090,2021-06-03,income,gaji,42810.0,tunai,makassar,bonus perusahaan,2021-06,6.0,Thursday,False,42810,INR,2021,82623.3,income,0,1,U090,82623.3,['U090']
T4363,U118,2021-06-03,income,bonus,25941.0,kartu,bandung,transaksi,2021-06,6.0,Thursday,False,₹25941,INR,2021,50066.13,income,0,1,U118,50066.13,['U118']
T8420,U136,2021-06-03,expense,tagihan,4713.0,tunai,bandung,bayar pulsa,2021-06,6.0,Thursday,False,4713,INR,2021,9096.09,essential,0,1,U136,9096.09,['U136']
T13476,U119,2021-06-04,expense,tabungan,7639.0,bank_transfer,unknown,tabungan masa depan,2021-06,6.0,Friday,False,7639,INR,2021,14743.27,other,0,1,U119,14743.27,['U119']
T12754,U055,2021-06-04,expense,tempat_tinggal,8246.0,bank_transfer,semarang,bayar apartemen,2021-06,6.0,Friday,False,8246,INR,2021,15914.78,essential,0,1,U055,15914.78,['U055']
T8980,U026,2021-06-04,income,investasi,34515.0,kartu,balikpapan,dividen investasi,2021-06,6.0,Friday,False,34515,INR,2021,66613.95,income,0,1,U026,66613.95,['U026']
T3697,U138,2021-06-04,expense,transportasi,9886.0,kartu,palembang,naik KRL,2021-06,6.0,Friday,False,9886,INR,2021,19079.98,other,1,5,U138,3815.996,"['U109', 'U029', 'U144', 'U119', 'U031']"
T7993,U095,2021-06-04,expense,tempat_tinggal,1519.0,bank_transfer,surabaya,bayar kontrakan,2021-06,6.0,Friday,False,₹1519,INR,2021,2931.67,essential,0,1,U095,2931.67,['U095']
T10284,U089,2021-06-04,expense,tempat_tinggal,3987.0,ewallet,balikpapan,bayar kos,2021-06,6.0,Friday,False,3987,INR,2021,7694.91,essential,0,1,U089,7694.91,['U089']
T9295,U082,2021-06-05,expense,tagihan,4275.0,tunai,semarang,bayar WiFi,2021-06,6.0,Saturday,True,$4275,USD,2021,611325.0,essential,0,1,U082,611325.0,['U082']
T12807,U029,2021-06-05,income,freelance,32381.0,bank_transfer,medan,bayaran freelance,2021-06,6.0,Saturday,True,32381,INR,2021,62495.33,income,0,1,U029,62495.33,['U029']
T9834,U099,2021-06-05,expense,tempat_tinggal,37244.0,qris,yogyakarta,iuran kebersihan,2021-06,6.0,Saturday,True,37244,INR,2021,71880.92,essential,0,1,U099,71880.92,['U099']
T5286,U134,2021-06-05,expense,makanan,9185.0,kartu,balikpapan,beli air minum,2021-06,6.0,Saturday,True,9185,INR,2021,17727.05,essential,0,1,U134,17727.05,['U134']
T4502,U073,2021-06-06,expense,tempat_tinggal,22768.0,bank_transfer,surabaya,bayar sewa rumah,2021-06,6.0,Sunday,True,₹22768,INR,2021,43942.24,essential,0,1,U073,43942.24,['U073']
T0536,U125,2021-06-06,expense,hiburan,3045.0,tunai,yogyakarta,streaming musik,2021-06,6.0,Sunday,True,3045,INR,2021,5876.85,non-essential,1,4,U125,1469.2125,"['U149', 'U139', 'U053', 'U050']"
T8739,U089,2021-06-06,expense,hiburan,5119.0,kartu,unknown,liburan akhir pekan,2021-06,6.0,Sunday,True,5119,INR,2021,9879.67,non-essential,1,5,U089,1975.934,"['U127', 'U045', 'U132', 'U022', 'U061']"
T1454,U082,2021-06-06,expense,makanan,5713.0,tunai,medan,makan di restoran,2021-06,6.0,Sunday,True,5713,INR,2021,11026.09,essential,0,1,U082,11026.09,['U082']
T11700,U134,2021-06-07,expense,transportasi,1227.0,tunai,yogyakarta,servis motor,2021-06,6.0,Monday,False,1227,INR,2021,2368.11,other,1,5,U134,473.622,"['U057', 'U016', 'U119', 'U037', 'U018']"
T3578,U133,2021-06-08,expense,tagihan,4058.0,bank_transfer,palembang,bayar BPJS,2021-06,6.0,Tuesday,False,4058,INR,2021,7831.94,essential,0,1,U133,7831.94,['U133']
T5224,U035,2021-06-08,expense,transportasi,1432.0,tunai,yogyakarta,isi bensin,2021-06,6.0,Tuesday,False,1432,INR,2021,2763.76,other,0,1,U035,2763.76,['U035']
T8455,U051,2021-06-08,income,lainnya,23875.0,tunai,palembang,belanja kebutuhan,2021-06,6.0,Tuesday,False,23875,INR,2021,46078.75,income,0,1,U051,46078.75,['U051']
T5612,U009,2021-06-09,expense,tempat_tinggal,40318.0,qris,palembang,bayar kos,2021-06,6.0,Wednesday,False,40318,INR,2021,77813.74,essential,0,1,U009,77813.74,['U009']
T8299,U070,2021-06-09,expense,tagihan,2540.0,qris,balikpapan,bayar air,2021-06,6.0,Wednesday,False,2540,INR,2021,4902.2,essential,0,1,U070,4902.2,['U070']
T4872,U041,2021-06-09,expense,tempat_tinggal,4357.0,bank_transfer,semarang,bayar sewa rumah,2021-06,6.0,Wednesday,False,4357,INR,2021,8409.01,essential,0,1,U041,8409.01,['U041']
T4736,U017,2021-06-09,expense,tempat_tinggal,6771.0,kartu,medan,iuran kebersihan,2021-06,6.0,Wednesday,False,$6771,USD,2021,968253.0,essential,0,1,U017,968253.0,['U017']
T5206,U058,2021-06-09,expense,tagihan,7540.0,bank_transfer,jakarta,bayar BPJS,2021-06,6.0,Wednesday,False,7540,INR,2021,14552.2,essential,0,1,U058,14552.2,['U058']
T13357,U031,2021-06-10,expense,tabungan,2217.0,qris,unknown,simpan dana darurat,2021-06,6.0,Thursday,False,2217,INR,2021,4278.81,other,0,1,U031,4278.81,['U031']
T12584,U092,2021-06-10,expense,hiburan,2235.0,tunai,palembang,main game,2021-06,6.0,Thursday,False,₹2235,INR,2021,4313.55,non-essential,0,1,U092,4313.55,['U092']
T8211,U023,2021-06-10,income,lainnya,30431.0,tunai,semarang,belanja kebutuhan,2021-06,6.0,Thursday,False,30431,INR,2021,58731.83,income,0,1,U023,58731.83,['U023']
T1739,U142,2021-06-10,expense,tagihan,4770.0,kartu,semarang,bayar internet,2021-06,6.0,Thursday,False,4770,INR,2021,9206.1,essential,0,1,U142,9206.1,['U142']
T7207,U004,2021-06-11,expense,tempat_tinggal,23537.0,tunai,surabaya,bayar apartemen,2021-06,6.0,Friday,False,23537,INR,2021,45426.41,essential,0,1,U004,45426.41,['U004']
T13523,U057,2021-06-11,expense,pendidikan,8075.0,kartu,palembang,pelatihan online,2021-06,6.0,Friday,False,₹8075,INR,2021,15584.75,other,0,1,U057,15584.75,['U057']
T4904,U016,2021-06-11,expense,lainnya,1483.0,bank_transfer,medan,pengeluaran lainnya,2021-06,6.0,Friday,False,1483,INR,2021,2862.19,other,0,1,U016,2862.19,['U016']
T7855,U088,2021-06-11,expense,transportasi,9968.0,kartu,denpasar,bayar tol,2021-06,6.0,Friday,False,9968,INR,2021,19238.24,other,0,1,U088,19238.24,['U088']
T8292,U045,2021-06-11,income,investasi,76326.0,qris,balikpapan,profit reksa dana,2021-06,6.0,Friday,False,76326,INR,2021,147309.18,income,0,1,U045,147309.18,['U045']
T3208,U131,2021-06-11,income,lainnya,45898.0,tunai,medan,belanja kebutuhan,2021-06,6.0,Friday,False,45898,INR,2021,88583.14,income,0,1,U131,88583.14,['U131']
T1507,U053,2021-06-12,expense,tempat_tinggal,8539.0,qris,surabaya,bayar apartemen,2021-06,6.0,Saturday,True,8539,INR,2021,16480.27,essential,0,1,U053,16480.27,['U053']
T3886,U148,2021-06-13,expense,tagihan,716.0,qris,balikpapan,bayar pulsa,2021-06,6.0,Sunday,True,₹716,INR,2021,1381.88,essential,0,1,U148,1381.88,['U148']
T5936,U022,2021-06-13,expense,hiburan,6856.0,ewallet,medan,beli tiket konser,2021-06,6.0,Sunday,True,₹6856,INR,2021,13232.08,non-essential,1,5,U022,2646.416,"['U119', 'U002', 'U103', 'U023', 'U036']"
T14000,U110,2021-06-13,expense,makanan,4159.0,tunai,unknown,beli air minum,2021-06,6.0,Sunday,True,4159,INR,2021,8026.87,essential,1,2,U110,4013.435,"['U053', 'U083']"
T13843,U140,2021-06-14,expense,kesehatan,8863.0,qris,denpasar,kontrol dokter,2021-06,6.0,Monday,False,8863,INR,2021,17105.59,essential,0,1,U140,17105.59,['U140']
T8783,U073,2021-06-14,expense,makanan,179.0,bank_transfer,semarang,makan malam,2021-06,6.0,Monday,False,$179,USD,2021,25597.0,essential,0,1,U073,25597.0,['U073']
T4075,U116,2021-06-14,expense,makanan,2263.0,tunai,bandung,sarapan,2021-06,6.0,Monday,False,₹2263,INR,2021,4367.59,essential,0,1,U116,4367.59,['U116']
T0319,U005,2021-06-15,expense,makanan,2374.0,kartu,makassar,pesan gofood,2021-06,6.0,Tuesday,False,2374,INR,2021,4581.82,essential,0,1,U005,4581.82,['U005']
T11811,U078,2021-06-15,expense,makanan,1141.0,tunai,surabaya,makan di restoran,2021-06,6.0,Tuesday,False,$1141,USD,2021,163163.0,essential,0,1,U078,163163.0,['U078']
T0027,U082,2021-06-15,expense,tagihan,6778.0,bank_transfer,palembang,bayar WiFi,2021-06,6.0,Tuesday,False,6778,INR,2021,13081.54,essential,0,1,U082,13081.54,['U082']
T5924,U120,2021-06-16,expense,tempat_tinggal,2386.0,ewallet,yogyakarta,bayar sewa rumah,2021-06,6.0,Wednesday,False,₹2386,INR,2021,4604.98,essential,0,1,U120,4604.98,['U120']
T5238,U100,2021-06-16,expense,makanan,3045.0,tunai,palembang,beli air minum,2021-06,6.0,Wednesday,False,$3045,USD,2021,435435.0,essential,0,1,U100,435435.0,['U100']
T2689,U105,2021-06-16,expense,transportasi,7842.0,qris,semarang,naik KRL,2021-06,6.0,Wednesday,False,7842,INR,2021,15135.06,other,1,2,U105,7567.53,"['U020', 'U123']"
T11799,U103,2021-06-16,expense,makanan,3246.0,qris,yogyakarta,sarapan,2021-06,6.0,Wednesday,False,3246,INR,2021,6264.78,essential,1,2,U103,3132.39,"['U109', 'U102']"
T10776,U080,2021-06-16,income,lainnya,32514.0,tunai,denpasar,keperluan pribadi,2021-06,6.0,Wednesday,False,₹32514,INR,2021,62752.02,income,0,1,U080,62752.02,['U080']
T10411,U074,2021-06-16,expense,tagihan,1589.0,qris,bandung,bayar listrik,2021-06,6.0,Wednesday,False,1589,INR,2021,3066.77,essential,0,1,U074,3066.77,['U074']
T0649,U052,2021-06-16,expense,makanan,3918.0,kartu,balikpapan,ngopi di kafe,2021-06,6.0,Wednesday,False,3918,INR,2021,7561.74,essential,0,1,U052,7561.74,['U052']
T11232,U083,2021-06-17,income,lainnya,22907.0,qris,surabaya,transaksi harian,2021-06,6.0,Thursday,False,22907,INR,2021,44210.51,income,0,1,U083,44210.51,['U083']
T9300,U075,2021-06-17,expense,tempat_tinggal,5160.0,tunai,denpasar,bayar apartemen,2021-06,6.0,Thursday,False,5160,INR,2021,9958.8,essential,0,1,U075,9958.8,['U075']
T5089,U003,2021-06-17,expense,makanan,3829.0,bank_transfer,palembang,sarapan,2021-06,6.0,Thursday,False,3829,INR,2021,7389.97,essential,1,5,U003,1477.9940000000001,"['U054', 'U116', 'U069', 'U128', 'U016']"
T12792,U090,2021-06-18,expense,hiburan,7710.0,qris,bandung,streaming musik,2021-06,6.0,Friday,False,7710,INR,2021,14880.3,non-essential,1,2,U090,7440.15,"['U010', 'U133']"
T1934,U064,2021-06-18,expense,makanan,8620.0,ewallet,unknown,jajan minimarket,2021-06,6.0,Friday,False,8620,INR,2021,16636.6,essential,0,1,U064,16636.6,['U064']
T6340,U128,2021-06-19,income,gaji,57527.0,kartu,bandung,penerimaan gaji,2021-06,6.0,Saturday,True,$57527,USD,2021,8226361.0,income,0,1,U128,8226361.0,['U128']
T11777,U124,2021-06-19,expense,tagihan,9814.0,kartu,balikpapan,bayar BPJS,2021-06,6.0,Saturday,True,9814,INR,2021,18941.02,essential,0,1,U124,18941.02,['U124']
T6283,U106,2021-06-19,expense,tagihan,507.0,bank_transfer,balikpapan,bayar pulsa,2021-06,6.0,Saturday,True,507,INR,2021,978.51,essential,0,1,U106,978.51,['U106']
T0786,U084,2021-06-19,expense,transportasi,8171.0,kartu,unknown,naik grab,2021-06,6.0,Saturday,True,8171,INR,2021,15770.03,other,0,1,U084,15770.03,['U084']
T10249,U117,2021-06-19,expense,transportasi,2087.0,qris,jakarta,bayar tol,2021-06,6.0,Saturday,True,2087,INR,2021,4027.91,other,0,1,U117,4027.91,['U117']
T13347,U124,2021-06-19,expense,transportasi,8998.0,bank_transfer,semarang,naik grab,2021-06,6.0,Saturday,True,8998,INR,2021,17366.14,other,0,1,U124,17366.14,['U124']
