transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,amount_raw,currency,year,amount_idr
T3858,U124,2021-06-30,expense,pendidikan,7612.0,kartu,denpasar,pelatihan online,2021-06,6.0,Wednesday,False,7612,INR,2021,14691.16
T1240,U035,2021-07-01,expense,makanan,3815.0,qris,makassar,ngopi di kafe,2021-07,7.0,Thursday,False,3815,INR,2021,7362.95
T12997,U072,2021-07-01,expense,hiburan,5029.0,kartu,surabaya,langganan Netflix,2021-07,7.0,Thursday,False,5029,INR,2021,9705.97
T13915,U022,2021-07-01,income,bonus,32634.0,ewallet,unknown,transaksi,2021-07,7.0,Thursday,False,32634,INR,2021,62983.62
T7283,U028,2021-07-01,expense,tempat_tinggal,28477.0,bank_transfer,makassar,bayar sewa rumah,2021-07,7.0,Thursday,False,28477,INR,2021,54960.61
T0556,U111,2021-07-02,income,investasi,68886.0,kartu,yogyakarta,keuntungan investasi,2021-07,7.0,Friday,False,68886,INR,2021,132949.98
T6555,U063,2021-07-02,expense,transportasi,3489.0,tunai,balikpapan,naik grab,2021-07,7.0,Friday,False,₹3489,INR,2021,6733.77
T9514,U085,2021-07-02,expense,transportasi,2717.0,bank_transfer,surabaya,naik gojek,2021-07,7.0,Friday,False,2717,INR,2021,5243.81
T10023,U036,2021-07-02,expense,makanan,2237.0,qris,semarang,beli cemilan,2021-07,7.0,Friday,False,2237,INR,2021,4317.41
T6232,U033,2021-07-03,income,bonus,77408.0,bank_transfer,jakarta,transaksi,2021-07,7.0,Saturday,True,₹77408,INR,2021,149397.44
T7838,U014,2021-07-03,expense,tagihan,581.0,bank_transfer,denpasar,bayar pulsa,2021-07,7.0,Saturday,True,$581,USD,2021,83083.0
T4390,U040,2021-07-04,expense,hiburan,8501.0,bank_transfer,makassar,liburan akhir pekan,2021-07,7.0,Sunday,True,8501,INR,2021,16406.93
T11239,U051,2021-07-04,income,lainnya,39950.0,kartu,jakarta,transaksi harian,2021-07,7.0,Sunday,True,$39950,USD,2021,5712850.0
T12314,U117,2021-07-04,income,lainnya,29690.0,qris,unknown,transaksi harian,2021-07,7.0,Sunday,True,29690,INR,2021,57301.7
T6699,U080,2021-07-04,income,investasi,65697.0,bank_transfer,medan,dividen investasi,2021-07,7.0,Sunday,True,$65697,USD,2021,9394671.0
T2355,U135,2021-07-05,income,gaji,19104.0,bank_transfer,jakarta,penerimaan gaji,2021-07,7.0,Monday,False,19104,INR,2021,36870.72
T4146,U130,2021-07-06,expense,hiburan,8532.0,kartu,balikpapan,liburan akhir pekan,2021-07,7.0,Tuesday,False,8532,INR,2021,16466.76
T1659,U014,2021-07-06,expense,transportasi,6328.0,kartu,balikpapan,naik grab,2021-07,7.0,Tuesday,False,6328,INR,2021,12213.04
T5357,U106,2021-07-07,expense,transportasi,7234.0,tunai,palembang,servis motor,2021-07,7.0,Wednesday,False,7234,INR,2021,13961.62
T3709,U042,2021-07-07,expense,transportasi,4950.0,bank_transfer,makassar,bayar tol,2021-07,7.0,Wednesday,False,4950,INR,2021,9553.5
T9329,U032,2021-07-08,expense,transportasi,5048.0,tunai,makassar,bayar parkir,2021-07,7.0,Thursday,False,5048,INR,2021,9742.64
T7830,U131,2021-07-08,expense,tempat_tinggal,7752.0,tunai,makassar,bayar sewa rumah,2021-07,7.0,Thursday,False,7752,INR,2021,14961.36
T8990,U033,2021-07-09,expense,tempat_tinggal,14746.0,bank_transfer,makassar,bayar kos,2021-07,7.0,Friday,False,$14746,USD,2021,2108678.0
T2881,U106,2021-07-09,expense,transportasi,7316.0,bank_transfer,palembang,naik MRT,2021-07,7.0,Friday,False,7316,INR,2021,14119.88
T5020,U091,2021-07-09,expense,makanan,4398.0,kartu,bandung,pesan grabfood,2021-07,7.0,Friday,False,$4398,USD,2021,628914.0
T5173,U056,2021-07-10,expense,makanan,2874.0,tunai,surabaya,ngopi di kafe,2021-07,7.0,Saturday,True,2874,INR,2021,5546.82
T11860,U110,2021-07-10,expense,transportasi,8061.0,tunai,unknown,bayar parkir,2021-07,7.0,Saturday,True,8061,INR,2021,15557.73
T7494,U038,2021-07-10,expense,transportasi,6065.0,bank_transfer,palembang,bayar parkir,2021-07,7.0,Saturday,True,6065,INR,2021,11705.45
T10542,U001,2021-07-11,expense,tempat_tinggal,27587.0,qris,medan,bayar apartemen,2021-07,7.0,Sunday,True,₹27587,INR,2021,53242.91
T11250,U009,2021-07-11,expense,tagihan,3209.0,qris,balikpapan,bayar air,2021-07,7.0,Sunday,True,3209,INR,2021,6193.37
T3041,U018,2021-07-11,expense,tempat_tinggal,2966.0,tunai,bandung,bayar kos,2021-07,7.0,Sunday,True,2966,INR,2021,5724.38
T4378,U026,2021-07-12,expense,tagihan,2766.0,kartu,yogyakarta,bayar air,2021-07,7.0,Monday,False,2766,INR,2021,5338.38
T11996,U056,2021-07-12,expense,tempat_tinggal,7851.0,bank_transfer,bandung,bayar sewa rumah,2021-07,7.0,Monday,False,7851,INR,2021,15152.43
T1864,U047,2021-07-12,expense,tempat_tinggal,5880.0,kartu,medan,bayar apartemen,2021-07,7.0,Monday,False,Rs.5880,INR,2021,11348.4
T3596,U006,2021-07-13,income,gaji,70160.0,bank_transfer,bandung,penerimaan gaji,2021-07,7.0,Tuesday,False,70160,INR,2021,135408.8
T7822,U058,2021-07-13,expense,tempat_tinggal,41599.0,tunai,medan,bayar kontrakan,2021-07,7.0,Tuesday,False,41599,INR,2021,80286.07
T10748,U088,2021-07-14,expense,makanan,9465.0,bank_transfer,medan,sarapan,2021-07,7.0,Wednesday,False,₹9465,INR,2021,18267.45
T2131,U110,2021-07-14,expense,makanan,3173.0,tunai,jakarta,pesan gofood,2021-07,7.0,Wednesday,False,3173,INR,2021,6123.89
T11362,U037,2021-07-14,income,investasi,41576.0,qris,jakarta,keuntungan crypto,2021-07,7.0,Wednesday,False,41576,INR,2021,80241.68
T13875,U017,2021-07-14,expense,transportasi,637.0,kartu,jakarta,naik KRL,2021-07,7.0,Wednesday,False,Rs.637,INR,2021,1229.41
T10519,U144,2021-07-14,income,investasi,37195.0,kartu,denpasar,keuntungan crypto,2021-07,7.0,Wednesday,False,₹37195,INR,2021,71786.35
T8096,U108,2021-07-15,expense,makanan,3943.0,qris,denpasar,pesan grabfood,2021-07,7.0,Thursday,False,3943,INR,2021,7609.99
T1411,U128,2021-07-15,income,gaji,28527.0,qris,denpasar,gaji bulanan,2021-07,7.0,Thursday,False,28527,INR,2021,55057.11
T7826,U112,2021-07-15,expense,tabungan,1945.0,qris,jakarta,tabungan masa depan,2021-07,7.0,Thursday,False,₹1945,INR,2021,3753.85
T8572,U108,2021-07-15,expense,tagihan,1186.0,bank_transfer,bandung,bayar WiFi,2021-07,7.0,Thursday,False,1186,INR,2021,2288.98
T9858,U010,2021-07-16,income,gaji,63910.0,bank_transfer,semarang,transfer payroll,2021-07,7.0,Friday,False,63910,INR,2021,123346.3
T9251,U044,2021-07-16,expense,tagihan,6241.0,qris,yogyakarta,bayar listrik,2021-07,7.0,Friday,False,6241,INR,2021,12045.13
T6880,U076,2021-07-16,expense,tagihan,8144.0,kartu,bandung,bayar WiFi,2021-07,7.0,Friday,False,8144,INR,2021,15717.92
T7158,U041,2021-07-17,expense,makanan,2467.0,bank_transfer,semarang,makan di restoran,2021-07,7.0,Saturday,True,2467,INR,2021,4761.31
T2531,U114,2021-07-17,expense,tempat_tinggal,40824.0,qris,palembang,iuran kebersihan,2021-07,7.0,Saturday,True,40824,INR,2021,78790.32
T11706,U036,2021-07-17,expense,pendidikan,3065.0,bank_transfer,medan,bayar kursus,2021-07,7.0,Saturday,True,$3065,USD,2021,438295.0
T5356,U050,2021-07-17,expense,makanan,2639.0,bank_transfer,unknown,makan malam,2021-07,7.0,Saturday,True,2639,INR,2021,5093.27
T6162,U123,2021-07-17,income,freelance,31079.0,bank_transfer,jakarta,project desain,2021-07,7.0,Saturday,True,31079,INR,2021,59982.47
T13960,U148,2021-07-18,expense,lainnya,6889.0,qris,medan,transaksi harian,2021-07,7.0,Sunday,True,6889,INR,2021,13295.77
T0650,U124,2021-07-18,expense,pendidikan,4359.0,bank_transfer,palembang,les online,2021-07,7.0,Sunday,True,4359,INR,2021,8412.87
T2819,U131,2021-07-19,expense,tagihan,3056.0,kartu,bandung,bayar internet,2021-07,7.0,Monday,False,3056,INR,2021,5898.08
T8861,U110,2021-07-19,income,investasi,11323.0,qris,medan,keuntungan investasi,2021-07,7.0,Monday,False,11323,INR,2021,21853.39
T9029,U067,2021-07-19,expense,tempat_tinggal,9173.0,kartu,medan,bayar kos,2021-07,7.0,Monday,False,9173,INR,2021,17703.89
T4539,U040,2021-07-19,income,gaji,61212.0,kartu,bandung,bonus perusahaan,2021-07,7.0,Monday,False,₹61212,INR,2021,118139.16
T2596,U054,2021-07-20,expense,pendidikan,813.0,qris,jakarta,beli buku,2021-07,7.0,Tuesday,False,813,INR,2021,1569.09
T7539,U020,2021-07-20,income,investasi,54123.0,qris,surabaya,keuntungan crypto,2021-07,7.0,Tuesday,False,54123,INR,2021,104457.39
T1447,U081,2021-07-20,expense,makanan,3972.0,bank_transfer,medan,pesan gofood,2021-07,7.0,Tuesday,False,3972,INR,2021,7665.96
T8101,U059,2021-07-21,expense,tempat_tinggal,3888.0,tunai,makassar,bayar sewa rumah,2021-07,7.0,Wednesday,False,3888,INR,2021,7503.84
T10480,U107,2021-07-21,expense,tagihan,1874.0,tunai,jakarta,bayar BPJS,2021-07,7.0,Wednesday,False,1874,INR,2021,3616.82
T4387,U090,2021-07-21,expense,tagihan,8026.0,bank_transfer,semarang,bayar internet,2021-07,7.0,Wednesday,False,8026,INR,2021,15490.18
T0132,U111,2021-07-21,expense,pendidikan,6508.0,kartu,balikpapan,pelatihan online,2021-07,7.0,Wednesday,False,6508,INR,2021,12560.44
T1788,U007,2021-07-21,expense,kesehatan,6696.0,kartu,makassar,kontrol dokter,2021-07,7.0,Wednesday,False,6696,INR,2021,12923.28
T13411,U030,2021-07-21,expense,tabungan,5515.0,kartu,yogyakarta,menabung bulanan,2021-07,7.0,Wednesday,False,₹5515,INR,2021,10643.95
T4286,U012,2021-07-22,expense,makanan,1504.0,kartu,palembang,makan malam,2021-07,7.0,Thursday,False,1504,INR,2021,2902.72
T5415,U010,2021-07-22,expense,tagihan,2758.0,bank_transfer,semarang,bayar listrik,2021-07,7.0,Thursday,False,2758,INR,2021,5322.94
T8561,U048,2021-07-22,expense,tagihan,7737.0,tunai,surabaya,bayar WiFi,2021-07,7.0,Thursday,False,7737,INR,2021,14932.41
T3918,U123,2021-07-22,expense,makanan,2437.0,qris,denpasar,makan malam,2021-07,7.0,Thursday,False,2437,INR,2021,4703.41
T7091,U015,2021-07-22,expense,kesehatan,3409.0,tunai,makassar,beli vitamin,2021-07,7.0,Thursday,False,3409,INR,2021,6579.37
T2731,U091,2021-07-22,expense,tempat_tinggal,6857.0,qris,balikpapan,bayar kontrakan,2021-07,7.0,Thursday,False,6857,INR,2021,13234.01
T3082,U050,2021-07-23,expense,lainnya,3972.0,qris,unknown,keperluan pribadi,2021-07,7.0,Friday,False,3972,INR,2021,7665.96
T10475,U028,2021-07-23,expense,tempat_tinggal,7230.0,kartu,jakarta,bayar kontrakan,2021-07,7.0,Friday,False,7230,INR,2021,13953.9
T3496,U139,2021-07-23,expense,makanan,4399.0,bank_transfer,jakarta,pesan shopeefood,2021-07,7.0,Friday,False,4399,INR,2021,8490.07
T8100,U100,2021-07-23,expense,hiburan,7411.0,qris,medan,nonton bioskop,2021-07,7.0,Friday,False,7411,INR,2021,14303.23
T12124,U104,2021-07-24,expense,makanan,1004.0,tunai,palembang,sarapan,2021-07,7.0,Saturday,True,1004,INR,2021,1937.72
T9774,U100,2021-07-26,expense,tempat_tinggal,6837.0,tunai,balikpapan,bayar kontrakan,2021-07,7.0,Monday,False,6837,INR,2021,13195.41
T9203,U128,2021-07-26,expense,transportasi,2804.0,qris,bandung,servis motor,2021-07,7.0,Monday,False,2804,INR,2021,5411.72
T5469,U017,2021-07-26,expense,kesehatan,3500.0,bank_transfer,semarang,konsultasi kesehatan,2021-07,7.0,Monday,False,3500,INR,2021,6755.0
T6504,U130,2021-07-26,expense,makanan,4356.0,qris,bandung,sarapan,2021-07,7.0,Monday,False,4356,INR,2021,8407.08
T6335,U052,2021-07-26,expense,tempat_tinggal,4957.0,qris,denpasar,bayar kos,2021-07,7.0,Monday,False,4957,INR,2021,9567.01
T9120,U120,2021-07-27,expense,tempat_tinggal,15158.0,bank_transfer,palembang,bayar apartemen,2021-07,7.0,Tuesday,False,15158,INR,2021,29254.94
T5229,U036,2021-07-27,income,freelance,29722.0,tunai,surabaya,bayaran freelance,2021-07,7.0,Tuesday,False,29722,INR,2021,57363.46
T7420,U012,2021-07-28,expense,makanan,3820.0,tunai,bandung,pesan gofood,2021-07,7.0,Wednesday,False,3820,INR,2021,7372.6
T6015,U094,2021-07-28,income,gaji,20350.0,bank_transfer,bandung,penerimaan gaji,2021-07,7.0,Wednesday,False,20350,INR,2021,39275.5
T6714,U116,2021-07-29,expense,makanan,1248.0,kartu,semarang,pesan shopeefood,2021-07,7.0,Thursday,False,1248,INR,2021,2408.64
T13970,U052,2021-07-29,expense,makanan,2329.0,qris,yogyakarta,makan di restoran,2021-07,7.0,Thursday,False,₹2329,INR,2021,4494.97
T12196,U070,2021-07-29,expense,makanan,9391.0,tunai,bandung,beli cemilan,2021-07,7.0,Thursday,False,$9391,USD,2021,1342913.0
T13420,U125,2021-07-29,expense,pendidikan,6733.0,bank_transfer,medan,pelatihan online,2021-07,7.0,Thursday,False,6733,INR,2021,12994.69
T2743,U141,2021-07-29,expense,tabungan,4354.0,bank_transfer,palembang,simpan dana darurat,2021-07,7.0,Thursday,False,4354,INR,2021,8403.22
T11183,U116,2021-07-29,income,bonus,78729.0,qris,balikpapan,transaksi,2021-07,7.0,Thursday,False,78729,INR,2021,151946.97
T5138,U074,2021-07-30,expense,hiburan,4406.0,bank_transfer,surabaya,main game,2021-07,7.0,Friday,False,4406,INR,2021,8503.58
T4206,U115,2021-07-30,expense,tagihan,6511.0,tunai,makassar,bayar listrik,2021-07,7.0,Friday,False,6511,INR,2021,12566.23
T1580,U103,2021-07-30,expense,makanan,499.0,kartu,palembang,beli cemilan,2021-07,7.0,Friday,False,499,INR,2021,963.07
T11655,U129,2021-07-30,expense,tabungan,8549.0,qris,makassar,transfer tabungan,2021-07,7.0,Friday,False,8549,INR,2021,16499.57
T5670,U099,2021-07-30,income,investasi,28198.0,tunai,makassar,keuntungan crypto,2021-07,7.0,Friday,False,₹28198,INR,2021,54422.14
T6292,U026,2021-07-30,expense,tagihan,8484.0,qris,jakarta,bayar pulsa,2021-07,7.0,Friday,False,8484,INR,2021,16374.12
T4016,U085,2021-07-30,expense,makanan,8981.0,kartu,semarang,beli cemilan,2021-07,7.0,Friday,False,8981,INR,2021,17333.33
T8057,U067,2021-07-31,expense,tagihan,1631.0,kartu,unknown,bayar pulsa,2021-07,7.0,Saturday,True,₹1631,INR,2021,3147.83
T6484,U124,2021-07-31,income,lainnya,41568.0,qris,balikpapan,keperluan pribadi,2021-07,7.0,Saturday,True,41568,INR,2021,80226.24
T9846,U085,2021-07-31,expense,transportasi,6780.0,bank_transfer,yogyakarta,isi bensin,2021-07,7.0,Saturday,True,6780,INR,2021,13085.4
T8872,U032,2021-07-31,expense,tempat_tinggal,36727.0,kartu,surabaya,bayar kos,2021-07,7.0,Saturday,True,36727,INR,2021,70883.11
T12563,U136,2021-07-31,expense,makanan,2496.0,tunai,denpasar,pesan grabfood,2021-07,7.0,Saturday,True,₹2496,INR,2021,4817.28
T13138,U053,2021-07-31,expense,tempat_tinggal,6000.0,bank_transfer,surabaya,iuran kebersihan,2021-07,7.0,Saturday,True,₹6000,INR,2021,11580.0
T13703,U024,2021-08-01,expense,tagihan,2708.0,kartu,surabaya,bayar air,2021-08,8.0,Sunday,True,Rs.2708,INR,2021,5226.44
T0530,U026,2021-08-01,expense,makanan,4512.0,tunai,medan,beli air minum,2021-08,8.0,Sunday,True,4512,INR,2021,8708.16
T7924,U141,2021-08-01,expense,tempat_tinggal,38906.0,qris,palembang,bayar kos,2021-08,8.0,Sunday,True,38906,INR,2021,75088.58
T2855,U008,2021-08-01,expense,tempat_tinggal,8813.0,kartu,denpasar,bayar apartemen,2021-08,8.0,Sunday,True,8813,INR,2021,17009.09
T9586,U075,2021-08-02,expense,tagihan,2104.0,bank_transfer,bandung,bayar air,2021-08,8.0,Monday,False,2104,INR,2021,4060.72
T10607,U054,2021-08-02,income,lainnya,73779.0,kartu,denpasar,pengeluaran lainnya,2021-08,8.0,Monday,False,73779,INR,2021,142393.47
T9060,U038,2021-08-02,expense,pendidikan,9869.0,bank_transfer,denpasar,les online,2021-08,8.0,Monday,False,9869,INR,2021,19047.17
T7671,U141,2021-08-03,expense,makanan,2671.0,bank_transfer,jakarta,sarapan,2021-08,8.0,Tuesday,False,2671,INR,2021,5155.03
T13685,U047,2021-08-03,income,investasi,74243.0,tunai,denpasar,keuntungan investasi,2021-08,8.0,Tuesday,False,74243,INR,2021,143288.99
T1261,U107,2021-08-04,expense,tempat_tinggal,9629.0,qris,yogyakarta,iuran kebersihan,2021-08,8.0,Wednesday,False,Rs.9629,INR,2021,18583.97
T10457,U141,2021-08-04,expense,makanan,3478.0,qris,makassar,jajan minimarket,2021-08,8.0,Wednesday,False,3478,INR,2021,6712.54
T3098,U041,2021-08-04,expense,tempat_tinggal,1900.0,qris,medan,bayar apartemen,2021-08,8.0,Wednesday,False,1900,INR,2021,3667.0
T8832,U039,2021-08-04,expense,lainnya,4606.0,qris,bandung,keperluan pribadi,2021-08,8.0,Wednesday,False,4606,INR,2021,8889.58
T5801,U039,2021-08-04,expense,makanan,3973.0,qris,denpasar,makan malam,2021-08,8.0,Wednesday,False,3973,INR,2021,7667.89
T5242,U032,2021-08-04,expense,transportasi,9659.0,kartu,balikpapan,bayar tol,2021-08,8.0,Wednesday,False,9659,INR,2021,18641.87
T13851,U067,2021-08-05,expense,tabungan,3262.0,bank_transfer,denpasar,simpan dana darurat,2021-08,8.0,Thursday,False,3262,INR,2021,6295.66
T3444,U060,2021-08-05,income,bonus,27877.0,bank_transfer,palembang,transaksi,2021-08,8.0,Thursday,False,$27877,USD,2021,3986411.0
T2943,U090,2021-08-05,expense,makanan,3813.0,tunai,yogyakarta,makan siang,2021-08,8.0,Thursday,False,3813,INR,2021,7359.09
T2617,U044,2021-08-05,expense,makanan,6131.0,tunai,yogyakarta,pesan grabfood,2021-08,8.0,Thursday,False,6131,INR,2021,11832.83
T12934,U081,2021-08-06,expense,pendidikan,8219.0,tunai,bandung,pelatihan online,2021-08,8.0,Friday,False,8219,INR,2021,15862.67
T12032,U054,2021-08-06,expense,tempat_tinggal,8807.0,tunai,makassar,iuran kebersihan,2021-08,8.0,Friday,False,8807,INR,2021,16997.51
T4374,U031,2021-08-06,expense,tabungan,8504.0,bank_transfer,yogyakarta,menabung bulanan,2021-08,8.0,Friday,False,8504,INR,2021,16412.72
T0751,U105,2021-08-06,expense,makanan,1592.0,tunai,surabaya,makan malam,2021-08,8.0,Friday,False,1592,INR,2021,3072.56
T8002,U044,2021-08-06,expense,tempat_tinggal,17150.0,bank_transfer,medan,iuran kebersihan,2021-08,8.0,Friday,False,₹17150,INR,2021,33099.5
T12859,U094,2021-08-07,expense,transportasi,1039.0,qris,medan,naik MRT,2021-08,8.0,Saturday,True,1039,INR,2021,2005.27
T4150,U039,2021-08-07,expense,makanan,476.0,tunai,palembang,beli cemilan,2021-08,8.0,Saturday,True,476,INR,2021,918.68
T8653,U118,2021-08-07,expense,tagihan,6284.0,qris,unknown,bayar pulsa,2021-08,8.0,Saturday,True,6284,INR,2021,12128.12
T0256,U040,2021-08-08,expense,tabungan,7287.0,kartu,balikpapan,menabung bulanan,2021-08,8.0,Sunday,True,₹7287,INR,2021,14063.91
T9161,U081,2021-08-09,expense,tempat_tinggal,2783.0,tunai,denpasar,bayar kos,2021-08,8.0,Monday,False,2783,INR,2021,5371.19
T1510,U042,2021-08-09,expense,makanan,1226.0,qris,jakarta,beli cemilan,2021-08,8.0,Monday,False,₹1226,INR,2021,2366.18
T2484,U048,2021-08-09,income,investasi,27046.0,bank_transfer,surabaya,keuntungan investasi,2021-08,8.0,Monday,False,27046,INR,2021,52198.78
T6096,U079,2021-08-09,expense,kesehatan,9173.0,qris,surabaya,konsultasi kesehatan,2021-08,8.0,Monday,False,$9173,USD,2021,1311739.0
T3786,U014,2021-08-09,expense,lainnya,6356.0,qris,palembang,belanja kebutuhan,2021-08,8.0,Monday,False,6356,INR,2021,12267.08
T3871,U129,2021-08-09,expense,transportasi,500.0,qris,jakarta,naik grab,2021-08,8.0,Monday,False,-500,INR,2021,965.0
T8208,U077,2021-08-10,income,gaji,13777.0,tunai,yogyakarta,penerimaan gaji,2021-08,8.0,Tuesday,False,13777,INR,2021,26589.61
T6386,U078,2021-08-11,expense,transportasi,4914.0,kartu,jakarta,servis motor,2021-08,8.0,Wednesday,False,4914,INR,2021,9484.02
T2411,U040,2021-08-11,expense,makanan,2076.0,qris,bandung,ngopi di kafe,2021-08,8.0,Wednesday,False,2076,INR,2021,4006.68
T13898,U113,2021-08-12,expense,lainnya,2278.0,qris,yogyakarta,transaksi harian,2021-08,8.0,Thursday,False,2278,INR,2021,4396.54
T3483,U044,2021-08-12,expense,makanan,2708.0,kartu,makassar,makan di restoran,2021-08,8.0,Thursday,False,2708,INR,2021,5226.44
T4111,U027,2021-08-12,expense,transportasi,3380.0,qris,balikpapan,naik grab,2021-08,8.0,Thursday,False,3380,INR,2021,6523.4
T1870,U029,2021-08-13,expense,lainnya,6041.0,qris,surabaya,keperluan pribadi,2021-08,8.0,Friday,False,6041,INR,2021,11659.13
T11601,U073,2021-08-13,expense,tagihan,2585.0,qris,semarang,bayar air,2021-08,8.0,Friday,False,2585,INR,2021,4989.05
T0511,U122,2021-08-14,expense,pendidikan,2461.0,bank_transfer,medan,bayar kursus,2021-08,8.0,Saturday,True,2461,INR,2021,4749.73
T4651,U010,2021-08-14,expense,pendidikan,5002.0,qris,surabaya,pelatihan online,2021-08,8.0,Saturday,True,₹5002,INR,2021,9653.86
T11369,U050,2021-08-14,income,bonus,26682.0,tunai,unknown,transaksi,2021-08,8.0,Saturday,True,26682,INR,2021,51496.26
T9479,U114,2021-08-14,expense,tempat_tinggal,988.0,qris,unknown,bayar sewa rumah,2021-08,8.0,Saturday,True,₹988,INR,2021,1906.84
T1413,U133,2021-08-15,expense,transportasi,1690.0,tunai,jakarta,naik grab,2021-08,8.0,Sunday,True,1690,INR,2021,3261.7
T5881,U136,2021-08-15,expense,makanan,1752.0,ewallet,medan,pesan grabfood,2021-08,8.0,Sunday,True,₹1752,INR,2021,3381.36
T10698,U081,2021-08-15,expense,transportasi,3247.0,bank_transfer,makassar,bayar parkir,2021-08,8.0,Sunday,True,3247,INR,2021,6266.71
T9093,U034,2021-08-15,expense,makanan,738.0,tunai,palembang,makan malam,2021-08,8.0,Sunday,True,738,INR,2021,1424.34
T8006,U019,2021-08-15,expense,hiburan,4286.0,tunai,medan,nonton bioskop,2021-08,8.0,Sunday,True,4286,INR,2021,8271.98
T0439,U106,2021-08-15,expense,makanan,3482.0,bank_transfer,makassar,makan siang,2021-08,8.0,Sunday,True,3482,INR,2021,6720.26
T4065,U027,2021-08-16,expense,transportasi,7570.0,bank_transfer,jakarta,naik gojek,2021-08,8.0,Monday,False,₹7570,INR,2021,14610.1
T0329,U094,2021-08-16,expense,pendidikan,9255.0,kartu,surabaya,beli buku,2021-08,8.0,Monday,False,9255,INR,2021,17862.15
T3121,U007,2021-08-16,expense,makanan,5005.0,bank_transfer,bandung,beli cemilan,2021-08,8.0,Monday,False,5005,INR,2021,9659.65
T12230,U022,2021-08-16,expense,lainnya,539.0,qris,makassar,belanja kebutuhan,2021-08,8.0,Monday,False,539,INR,2021,1040.27
T0468,U030,2021-08-17,expense,tagihan,2187.0,tunai,unknown,bayar pulsa,2021-08,8.0,Tuesday,False,2187,INR,2021,4220.91
T7789,U040,2021-08-17,expense,makanan,5814.0,bank_transfer,medan,sarapan,2021-08,8.0,Tuesday,False,5814,INR,2021,11221.02
T0346,U109,2021-08-17,expense,tempat_tinggal,7149.0,tunai,unknown,iuran kebersihan,2021-08,8.0,Tuesday,False,7149,INR,2021,13797.57
